id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where0|where1|marriage0|marriage1|look0|look1|where2
20749645|M|29|175|0|1|1|-1|0|-1|0|-1|3|0|1|1|38.333333333333336|1|0|0|0|1|1|2
65100837|M|32|174|0|1|1|-1|0|2|0|0|3|0|1|-1|30.0|0|-1|0|0|0|0|3
3845445|M|32|172|0|0|1|0|0|0|1|-1|1|0|1|1|32.5|1|0|0|0|0|0|3
2787928|M|46|180|0|3|0|1|1|2|1|0|-5|-1|0|-1|26.0|0|0|0|0|0|1|0
5155601|M|29|185|-1|0|1|0|0|2|1|0|0|0|0|0|-1.0|1|0|0|0|0|0|3
29299226|M|32|165|-2|3|1|-1|0|-1|1|0|1|0|1|0|27.0|0|-1|0|0|0|0|1
2951143|M|32|183|0|1|1|1|1|0|0|0|-2|0|1|0|28.333333333333332|1|1|0|0|1|0|1
21022591|M|32|180|2|0|1|1|0|2|0|0|1|0|0|0|28.333333333333332|1|1|0|0|0|0|3
22625870|M|38|176|-1|1|1|1|1|2|1|-1|-1|0|1|0|25.0|0|-1|0|0|0|1|1
3797115|M|34|188|0|0|1|-1|1|0|0|0|1|-1|1|0|29.333333333333332|1|1|0|0|0|0|3
66862630|M|34|170|-2|1|1|-1|0|0|0|0|-4|1|1|1|-1.0|0|0|1|0|0|0|0
30656071|M|34|174|-2|-1|1|1|1|2|0|0|-4|1|-1|1|-1.0|1|0|0|0|1|0|3
1049819|M|40|162|-2|-1|0|-1|0|1|1|-2|-5|-4|-1|-1|50.0|0|0|0|0|0|1|3
3089965|M|31|170|2|1|1|-1|0|0|1|-1|0|0|0|0|31.0|0|0|0|0|0|0|0
27849785|M|29|176|-1|1|0|-1|0|0|0|0|1|0|1|0|23.333333333333332|0|0|1|0|0|0|0
11699702|M|35|168|0|0|1|-1|0|2|0|0|-1|-1|1|0|26.0|1|0|0|0|0|0|2
15093862|M|30|180|0|1|1|0|0|2|1|0|0|0|0|0|25.0|-1|-1|0|0|0|1|3
3287327|M|36|172|-1|1|0|-1|0|2|1|-1|3|0|1|0|37.5|0|0|0|0|1|1|0
4822768|M|27|177|0|1|1|1|1|2|1|-1|-1|0|0|0|25.0|0|0|0|0|0|1|1
35019351|M|26|170|-2|0|1|-1|0|0|0|0|1|0|1|0|30.0|0|0|0|0|1|1|0
1633625|M|33|176|-1|1|1|-1|1|0|0|0|0|0|1|0|25.0|1|0|0|0|0|0|3
12163718|M|27|175|-1|-1|1|-1|0|0|1|-1|-4|-1|1|0|21.666666666666668|0|0|0|0|1|1|1
2559026|M|32|175|0|0|1|1|1|0|0|0|3|1|1|-1|20.0|0|0|0|0|0|0|0
1210956|M|39|177|-1|0|1|-1|1||0|0|0|0|0|0|25.0|1|0|1|0|0|0|3
12183195|M|32|172|-1|1|1|-1|0|0|1|0|3|0|1|1|32.5|0|-1|0|0|0|1|1
13493119|M|34|173|0|-1|1|-1|0|2|0|0|3|0|1|0|33.0|0|-1|0|0|0|1|1
26421450|M|28|170|0|1|1|-1|1|0|0|0|-1|0|-1|-1|31.0|0|0|0|0|0|0|0
67074526|M|25|180|0|0|0|-1|0|0|0|-1|3|0|1|-1|26.0|0|0|0|0|1|1|0
1805683|M|32|171|-1|-1|1|-1|0|-1|1|0|-1|0|1|0|28.0|1|0|0|0|0|0|1
3175394|M|48|180|1|0|1|1|0|2|1|-1|-5|1|0|0|28.333333333333332|1|0|1|1|0|1|2
27891143|M|27|177|0|1|1|1|1|0|0|0|1|0|0|1|-1.0|-1|1|0|0|0|0|3
14304135|M|33|170|-1|1|1|-1|1|2|1|0|1|-1|1|-1|35.0|1|0|0|0|0|1|3
16820493|M|30|163|0|0|1|-1|0|0|0|0|1|0|0|0|31.5|0|0|0|0|0|0|1
18004252|M|25|175|0|2|1|1|1|2|0|0|0|0|1|0|21.0|0|0|0|0|1|1|1
30687708|M|26|176|-2|-1|1|-1|0|0|1|0|-5|0|1|0|21.666666666666668|1|0|0|0|0|1|2
17143142|M|28|170|-1|0|1|1|1|0|0|0|1|-1|1|1|35.0|0|1|0|0|0|1|3
4380623|M|35|178|0|0|1|0|0|0|1|0|-1|-1|1|0|25.0|1|1|0|0|0|0|3
16498860|M|30|176|0|1|1|-1|0|0|1|0|3|0|1|1|23.333333333333332|0|0|0|0|1|1|0
31671390|M|27|182|-1|0|1|-1|0|2|0|0|3|1|1|1|26.666666666666668|0|1|0|0|1|0|1
24956928|M|33|174|0|0|1|-1|0|0|0|0|-1|0|1|0|-1.0|0|-1|0|0|0|0|1
2155818|M|31|174|0|1|1|-1|0|0|0|0|0|0|0|0|20.0|1|0|0|0|0|0|3
4270452|M|47|188|0|1|1|-1|1|2|0|-1|1|1|1|1|28.333333333333332|0|0|0|0|0|0|0
12492916|M|35|165|2|0|1|-1|1|0|0|-1|3|0|1|1|32.5|-1|1|0|0|0|1|3
5492425|M|42|171|-1|2|1|-1|0|0|0|0|-1|0|0|0|33.0|0|-1|1|1|0|0|4
16286457|M|41|176|-1|-1|1|-1|0|1|0|0|-4|-1|-1|0|22.666666666666668|-1|1|1|0|0|1|2
38586299|M|27|170|-2|0|1|1|1|0|0|0|1|1|0|0|30.0|1|0|0|0|0|0|1
13487395|M|32|178|0|0|1|1|1|0|0|0|1|0|1|0|24.0|1|1|0|0|1|1|2
34623290|M|42|184|-2|0|1|-1|0|2|0|0|-4|0|-1|1|30.333333333333332|1|0|1|1|1|0|1
1238440|M|34|171|0|1|1|-1|1|-1|1|0|3|1|1|0|31.5|0|0|0|0|0|0|0
23975092|M|30|177|0|-1|0|-1|0|1|1|-2|-4|-4|-1|-1|60.0|1|1|0|0|0|0|3
4288922|M|34|173|0|0|0|1|1|0|0|0|0|1|0|-1|35.0|0|0|0|0|0|0|0
21222849|M|30|184|-1|1|1|1|1|0|0|0|3|0|1|-1|26.0|0|0|0|0|0|0|0
1720077|M|31|172|0|1|1|-1|0|0|0|-1|3|0|1|-1|32.5|0|1|0|0|1|1|3
1265115|M|34|173|0|0|1|-1|0|0|0|0|3|0|0|1|35.0|1|0|0|0|0|0|3
2452016|M|33|172|0|1|1|-1|1|0|1|0|3|-1|0|0|31.0|0|0|0|0|0|0|0
1871694|M|48|177|0|1|1|0|1|0|0|0|0|0|0|0|21.666666666666668|-1|-1|1|0|0|0|1
43246648|M|66|175|-2|1|1|-1|0|0|0|0|0|0|0|0|-1.0|0|0|1|1|0|0|0
1177272|M|35|173|0|0|1|-1|1|2|1|0|-1|0|1|0|32.5|0|0|0|0|0|0|0
4928358|M|34|174|0|1|1|0|1|0|0|-1|-1|0|1|0|22.666666666666668|0|-1|0|0|1|1|3
29319911|M|33|167|-1|-1|0|-1|0|-1|0|-1|-2|-1|0|1|26.5|0|-1|0|0|1|1|1
1925508|M|38|171|0|1|1|-1|0|1|1|0|0|0|0|0|37.5|0|0|0|0|0|0|0
3241135|M|36|166|-1|0|1|-1|1|-1|0|0|3|0|0|0|28.0|-1|-1|0|0|0|0|3
20151338|M|30|172|-1|0|1|-1|0|0|0|0|-1|0|1|1|32.5|0|-1|0|0|0|1|3
4898209|M|33|170|0|2|0|1|1|1|0|0|-1|0|1|0|35.0|0|0|0|0|0|0|0
13401586|M|40|170|-1|-1|1|0|0|2|0|0|3|-1|0|0|34.5|-1|-1|1|0|0|0|3
3924086|M|38|170|-2|-1|0|1|1|-1|0|0|-2|0|0|0|30.0|0|0|1|0|0|1|0
3643206|M|32|170|2|0|1|1|1|0|0|0|0|0|1|-1|30.0|-1|-1|0|0|1|1|3
16310122|M|39|173|-2|-1|0|-1|0|0|0|0|1|-1|1|1|32.5|0|-1|0|0|0|1|4
2365160|M|28|169|-1|-1|1|-1|0|0|0|0|3|1|1|0|30.0|0|0|0|0|1|1|1
14222592|M|31|168|-1|1|1|1|1|0|0|0|1|-1|0|0|-1.0|-1|-1|0|0|0|0|1
17760726|M|31|170|-1|0|1|-1|0|-1|0|0|-1|0|1|1|26.0|0|0|0|0|0|1|0
45837363|M|32|183|-2|1|0|-1|0|0|0|-1|-2|0|1|-1|25.0|1|1|0|0|1|1|1
20065596|M|27|168|-1|0|1|-1|0|0|1|-1|1|-1|1|1|30.0|1|0|0|0|1|1|3
1505164|M|44|181|0|3|1|-1|1|0|0|0|0|0|0|0|23.333333333333332|0|0|1|0|0|0|0
19728357|M|33|180|-1|3|1|-1|0|2|0|0|-1|1|1|1|26.666666666666668|0|-1|0|0|0|1|4
19790110|M|34|178|0|0|1|-1|0|2|1|0|-1|-1|1|1|24.666666666666668|0|-1|0|0|1|1|1
70401371|M|25|166|-2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|1
16494175|M|37|180|0|1|1|-1|1|0|0|0|-4|1|1|1|25.0|0|0|1|0|0|0|0
27219730|M|30|180|0|0|0|1|1|0|0|0|-1|0|0|0|-1.0|1|0|0|0|0|0|3
17002850|M|25|193|0|-1|1|-1|0|2|0|0|1|0|-1|-1|33.333333333333336|0|-1|0|0|1|0|4
37719029|M|26|180|0|1|1|1|1|0|0|-1|-4|0|1|0|21.666666666666668|-1|1|0|0|0|0|1
3295047|M|40|181|1|3|1|1|1|-1|0|0|3|0|1|-1|23.333333333333332|0|0|0|0|0|0|0
19101088|M|32|172|-1|0|1|-1|0|0|0|0|-1|0|1|1|30.0|1|0|0|0|1|1|3
16549594|M|41|170|-1|0|1|0|0|0|0|0|-1|0|1|0|30.0|0|0|0|0|0|0|0
27774165|M|30|170|2|0|0|0|0|0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|3
2619135|M|28|180|-1|0|1|-1|1|-1|1|0|-4|0|1|1|22.0|0|0|0|0|1|1|0
3041357|M|34|174|2|2|1|0|0|-1|0|0|1|0|0|0|20.0|0|-1|0|0|0|0|4
81053197|M|27|160|0|0|1|1|1|2|0|-1|-1|0|1|0|29.0|0|-1|0|0|1|1|1
5245604|M|42|174|-1|0|1|-1|0|2|1|0|-2|0|-1|0|26.666666666666668|1|0|1|1|0|0|2
26795436|M|31|175|-2|0|1|0|0|0|0|0|-2|0|0|0|22.666666666666668|0|0|0|0|0|0|1
16358203|M|36|170|-1|0|1|-1|0|0|0|0|0|-1|0|0|32.5|0|0|0|0|0|0|0
25217769|M|32|175|-2|0|1|1|1|2|0|0|3|0|0|0|22.666666666666668|1|1|0|0|0|1|3
18144507|M|32|179|0|-1|0|-1|0|-1|1|-1|1|0|0|1|25.666666666666668|0|0|1|1|0|0|1
16957189|M|30|178|0|0|1|0|1|2|0|0|1|1|1|0|26.666666666666668|0|0|0|0|0|1|1
16391952|M|37|170|0|0|0|-1|1|0|1|0|3|0|1|1|-1.0|0|-1|0|0|1|1|1
21262193|M|32|188|0|0|0|1|0|0|0|-1|1|0|0|0|28.666666666666668|-1|1|0|0|0|0|3
22995302|M|26|175|0|-1|1|-1|0|0|0|-1|-1|-1|1|0|21.666666666666668|1|0|0|0|1|1|3
29457505|M|31|183|-1|3|1|1|1|2|1|-1|3|0|0|-1|-1.0|0|0|0|0|1|0|0
26963277|M|37|173|2|1|1|1|0|0|0|0|1|0|0|0|-1.0|-1|-1|1|1|0|0|3
1986274|M|51|175|3|2|1|1|1|2|0|0|0|0|0|0|21.666666666666668|0|0|0|0|0|0|0
20298683|M|36|174|0|0|1|-1|0|2|0|0|1|1|1|1|-1.0|0|-1|0|0|0|0|3
1312321|M|32|170|0|2|1|1|1|0|0|0|-4|0|0|0|30.0|0|0|0|0|1|1|0
2761281|M|43|178|2|0|1|1|1|0|0|0|3|-1|1|-1|25.0|0|0|1|1|0|1|0
27964914|M|33|174|0|1|1|1|1|0|0|0|1|0|1|0|23.333333333333332|-1|-1|0|0|1|1|3
12681962|M|31|175|-1|0|1|1|1|-1|0|-1|-4|0|1|-1|18.333333333333332|-1|-1|0|0|0|0|1
1876704|M|32|179|-1|0|1|-1|0|-1|0|0|0|0|0|0|21.666666666666668|0|0|0|0|0|0|0
13823570|M|29|170|-1|0|1|-1|1|0|0|0|1|0|1|1|32.5|0|0|0|0|0|1|0
1404314|M|35|169|0|-1|1|-1|0|0|0|0|0|0|0|0|-1.0|1|1|0|0|0|0|3
29836042|M|29|170|-1|0|1|-1|0|0|1|0|-1|1|1|1|31.0|0|0|0|0|1|1|1
4663462|M|33|176|0|1|1|0|0|0|0|0|1|-1|1|0|22.666666666666668|0|0|0|0|1|1|0
31979446|M|27|172|-2|0|1|-1|0|0|0|-1|-4|0|1|-1|-1.0|1|0|0|0|1|1|2
2767496|M|34|172|-1|2|1|-1|0|2|0|0|0|0|1|0|35.0|1|0|0|0|0|0|3
29838125|M|27|176|-1|0|1|-1|0|2|0|0|3|0|1|0|21.666666666666668|-1|-1|0|0|0|1|1
24967757|M|34|180|-2|0|1|-1|0|2|0|-2|-1|0|0|0|29.0|1|1|0|0|1|0|3
19918701|M|35|176|0|1|1|1|0|0|1|0|1|0|0|0|-1.0|0|0|0|0|0|1|0
1058574|M|32|168|2|1|1|-1|0|0|0|0|-1|-1|1|1|50.0|0|-1|0|0|0|0|4
20198763|M|40|173|-2|0|1|0|0|0|0|0|0|1|0|0|-1.0|0|-1|0|0|0|0|4
17569176|M|37|168|0|0|1|1|1|2|0|0|-1|0|1|0|-1.0|0|0|0|0|0|0|2
20193315|M|32|175|0|2|1|1|1|-1|0|-1|3|1|1|1|21.666666666666668|0|-1|0|0|1|1|1
4881501|M|30|180|-1|0|1|-1|0|0|0|-1|3|1|1|1|26.666666666666668|0|0|0|0|1|1|0
4799240|M|38|177|0|0|1|-1|0|1|0|0|-4|1|1|1|26.666666666666668|1|1|0|0|0|0|3
24261034|M|28|185|0|0|0|0|0|0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|2
21958225|M|27|177|-1|1|0|-1|0|1|0|0|3|0|1|0|25.0|0|0|0|0|1|1|0
14031670|M|35|170|-1|0|1|-1|0|0|0|0|-5|-4|1|0|27.0|1|0|0|0|0|0|1
25897476|M|23|177|-1|0|1|-1|0|2|0|-1|-5|0|0|0|30.333333333333332|1|0|0|0|1|0|1
1189055|M|35|175|0|0|1|-1|0|0|0|0|3|0|1|0|21.666666666666668|0|0|0|0|0|0|0
1244495|M|41|170|0|0|1|-1|1|0|0|-1|1|0|1|0|29.0|1|0|0|0|0|1|1
11875164|M|30|173|0|0|1|-1|1|0|0|0|0|0|0|0|32.5|1|0|0|0|0|0|2
16645324|M|33|180|1|1|1|1|1|2|0|-1|-1|0|1|0|28.333333333333332|0|-1|0|0|1|1|4
21202071|M|33|170|3|1|1|-1|0|-1|0|0|3|0|1|0|28.5|0|-1|0|0|1|1|4
20074988|M|48|178|-1|-1|1|-1|0|1|1|-2|-5|0|1|0|13.333333333333334|0|0|1|1|0|0|0
17267916|M|33|201|0|3|0|1|1|0|0|0|-1|0|1|0|17.5|0|0|1|0|0|0|0
3946248|M|34|172|2|2|1|0|0|0|0|0|1|0|1|0|-1.0|0|0|0|0|0|0|0
3019601|M|32|172|0|2|1|-1|1|0|0|-1|-1|0|1|0|32.5|0|0|0|0|0|1|0
7694654|M|32|174|-1|-1|1|1|0|0|0|0|1|-1|1|0|23.333333333333332|1|1|0|0|1|1|3
15534478|M|36|171|0|0|1|-1|0|2|1|0|1|0|1|1|34.0|1|0|0|0|0|1|3
18690506|M|40|170|-2|-1|1|-1|1|1|1|0|-4|1|1|1|35.0|0|0|1|1|0|1|1
26146137|M|26|190|-2|2|1|-1|0|-1|1|-1|-5|-1|1|-1|21.666666666666668|1|1|0|0|0|0|3
1823758|M|35|167|0|1|1|-1|0|2|1|0|-2|-1|1|0|31.5|0|-1|0|0|0|0|4
51263481|M|27|173|-1|0|1|-1|0|0|0|0|1|0|1|0|29.0|1|0|0|0|1|1|3
64917290|M|32|174|0|0|1|-1|1|2|0|0|0|0|1|0|24.0|0|0|0|0|0|0|3
40548471|M|25|175|-1|1|1|-1|0|0|1|0|-4|0|1|-1|22.0|0|0|0|0|1|1|1
45151176|M|23|180|-1|-1|1|-1|1|2|0|0|-1|0|1|0|30.0|0|1|0|0|1|0|1
24838912|M|24|180|-1|0|1|0|0|-1|0|-1|3|0|1|1|21.666666666666668|0|-1|0|0|1|1|1
1919634|M|37|170|0|1|1|-1|0|2|0|0|3|0|1|1|36.0|0|-1|0|0|0|0|1
1214324|M|37|172|0|0|1|-1|0|2|0|0|0|0|0|0|37.0|1|0|0|0|0|0|3
1739757|M|38|171|0|1|1|-1|1|0|0|0|0|0|0|0|35.0|0|-1|0|0|0|0|4
13044559|M|45|176|0|0|1|-1|0|0|1|0|0|0|0|0|25.0|0|1|1|1|0|1|2
3455289|M|51|175|-1|0|1|-1|1|0|0|0|0|0|0|0|20.0|1|0|1|0|0|0|1
43447621|M|28|173|-1|-1|1|-1|0|0|0|0|-4|0|1|1|27.5|1|1|0|0|0|0|2
16891204|M|31|168|-2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|-1|1|1|0|0|0|3
5320203|M|30|187|0|0|1|-1|1|-1|1|0|-5|0|1|0|25.0|0|0|0|0|1|1|3
11799577|M|32|171|0|0|1|-1|0|1|1|0|-1|0|1|0|35.0|0|1|0|0|0|0|3
5102305|M|31|176|0|1|1|-1|0|-1|0|-1|1|-1|1|0|20.0|0|-1|0|0|0|0|4
14503020|M|32|172|0|0|1|1|0|0|0|0|1|0|1|0|31.0|1|0|0|0|0|1|1
2938353|M|36|175|0|1|1|1|0|2|0|-1|0|0|0|0|33.333333333333336|0|0|0|0|0|0|0
3641182|M|36|178|0|2|1|-1|1|0|0|0|0|0|0|0|22.0|0|0|0|0|0|0|0
19182909|M|28|170|-1|0|1|-1|0|0|0|-1|-1|0|0|1|30.0|0|0|0|0|1|1|1
2795420|M|35|170|1|-1|1|-1|0|2|0|0|0|0|0|0|32.5|0|-1|0|0|0|0|4
30560622|M|29|170|-1|0|0|-1|0|0|1|0|1|0|1|0|32.5|0|0|0|0|0|0|1
65791776|M|29|180|0|1|1|-1|1|2|1|0|-1|0|0|0|25.666666666666668|1|0|0|0|1|1|3
2095606|M|58|166|-1|-1|1|-1|1|1|1|0|3|0|0|0|35.0|0|0|1|1|0|0|1
1230497|M|33|178|0|0|1|-1|1|0|0|0|1|0|0|0|26.666666666666668|0|0|0|0|0|0|3
33692039|M|47|173|-1|0|1|-1|1|0|1|0|-1|-1|1|-1|37.5|1|0|1|1|0|0|3
20871330|M|29|183|0|0|1|-1|0|-1|0|0|1|0|0|0|23.333333333333332|0|1|0|0|1|1|2
23442433|M|41|170|0|2|0|1|1|0|0|0|0|0|0|0|-1.0|-1|-1|1|1|0|0|1
30087636|M|27|187|0|1|0|0|0|0|0|0|0|0|0|0|-1.0|1|1|0|0|0|0|3
14702228|M|35|177|-1|0|1|0|1|0|0|0|1|0|1|0|22.0|0|0|1|0|0|0|1
18135067|M|30|175|0|0|1|1|1|0|0|-1|-1|-1|0|0|25.0|1|0|0|0|1|1|2
111300833|M|21|182|0|-1|1|1|0|0|0|0|3|0|1|1|23.0|1|0|0|0|1|1|3
40908868|M|29|170|-1|0|1|1|0|0|0|0|1|0|1|0|-1.0|0|0|0|0|0|0|0
16163786|M|30|180|0|0|1|-1|1|2|0|0|-1|0|1|0|24.666666666666668|0|0|0|0|1|1|3
17664276|M|42|178|-1|0|1|-1|0|2|0|0|-1|0|1|1|26.666666666666668|0|0|1|0|0|1|0
40929978|M|31|174|0|0|1|1|1|0|0|0|3|0|1|0|22.333333333333332|-1|1|0|0|1|1|2
15591316|M|34|173|1|1|1|-1|0|-1|0|0|3|1|1|0|30.0|0|0|0|0|1|1|0
29626104|M|27|180|0|0|1|-1|1|2|0|-1|-1|-1|1|1|24.333333333333332|0|0|0|0|1|1|0
18386528|M|31|176|0|1|1|-1|0|2|0|0|1|-1|1|0|26.666666666666668|1|1|0|0|0|0|3
35774093|M|38|170|-1|1|1|1|0|0|0|0|-1|0|1|0|-1.0|0|0|0|0|1|1|3
19177220|M|50|171|-1|0|1|-1|1|0|1|-1|-1|1|0|1|34.0|0|0|1|1|0|1|1
16144896|M|29|178|1|0|1|-1|0|2|1|-1|-1|0|0|0|25.0|1|0|0|0|0|0|3
27532545|M|29|182|-2|0|1|-1|0|-1|0|0|1|0|1|0|22.666666666666668|1|0|0|0|0|0|3
3395610|M|35|172|2|1|1|-1|0|0|0|0|0|0|1|1|29.5|0|0|0|0|1|1|0
1118960|M|38|165|3|1|0|-1|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|1
15524472|M|50|170|0|0|1|1|1|0|1|-1|-1|0|1|1|30.0|0|0|1|1|1|1|3
41549714|M|27|172|0|1|0|0|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|1
7429072|M|37|180|-1|0|0|-1|0|0|1|-1|-1|-1|1|1|23.333333333333332|1|1|0|0|0|0|1
19932547|M|33|175|0|0|1|-1|0|0|0|0|-1|0|1|0|25.0|0|0|0|0|0|0|2
1512202|M|31|168|0|0|1|-1|0|2|0|0|0|0|0|0|27.5|0|-1|0|0|0|0|4
13157972|M|31|171|-1|1|1|0|0|0|0|0|0|1|1|0|28.5|1|0|0|0|0|1|3
11774588|M|34|170|-1|0|1|-1|0|0|0|0|-1|0|1|0|32.5|-1|-1|0|0|0|1|1
13088601|M|33|185|-1|0|1|-1|0|0|0|0|-1|-1|1|1|25.0|1|0|0|0|0|0|1
1682954|M|45|176|2|1|1|1|1|0|1|0|-1|1|0|0|25.0|1|0|1|0|0|1|3
21070732|M|30|171|-1|0|1|-1|0|0|0|-1|1|0|0|0|32.5|-1|-1|0|0|1|1|3
4293079|M|30|170|-1|1|1|1|0|0|0|0|-1|0|1|-1|33.0|1|0|0|0|0|0|1
22206149|M|31|172|0|0|1|-1|0|-1|1|0|-1|0|1|0|32.0|1|0|0|0|1|1|2
16529917|M|42|175|-1|0|1|0|0|0|1|0|0|0|0|0|25.0|1|0|0|0|0|0|1
2612243|M|34|170|0|0|1|0|0|0|0|0|0|0|0|0|30.0|0|-1|0|0|0|0|3
17727923|M|29|180|-1|0|1|1|0|2|1|0|1|1|1|-1|25.0|0|0|0|0|0|0|0
1909976|M|38|172|0|2|1|-1|0|0|0|0|0|0|0|0|32.5|0|-1|0|0|0|0|4
17364389|M|30|175|0|0|1|0|1|2|0|-1|-1|0|1|1|21.666666666666668|1|0|0|0|1|1|2
11693047|M|34|173|0|2|1|0|0|0|1|0|1|0|1|0|32.5|0|0|0|0|0|0|0
11808669|M|35|174|2|3|1|1|1|2|0|0|-4|-1|1|-1|26.666666666666668|0|0|1|0|0|1|0
1211044|M|42|178|0|2|1|1|1|2|0|0|0|0|0|0|23.333333333333332|1|0|1|1|0|0|2
4416007|M|44|171|-1|-1|1|-1|0|0|0|0|-1|0|-1|0|32.5|0|0|1|1|1|1|2
12829618|M|43|170|-1|0|1|-1|0|2|1|-1|1|0|1|1|27.5|0|-1|1|0|0|0|3
27344812|M|28|178|2|0|1|0|0|2|1|0|1|0|1|0|25.333333333333332|0|-1|0|0|1|1|4
73636027|M|24|178|-2|0|1|-1|0|-1|0|0|-4|0|1|1|21.666666666666668|0|1|0|0|1|1|1
1853769|M|37|174|-1|0|1|-1|0|0|1|0|-2|0|0|0|22.666666666666668|0|-1|0|0|0|0|4
14071724|M|33|178|0|-1|1|1|1|2|1|-2|-1|0|0|-1|20.0|-1|1|0|0|1|1|3
22332311|M|33|178|2|0|1|-1|0|0|0|0|1|0|1|1|26.0|0|0|0|0|0|0|1
23755675|M|36|170|-1|1|1|1|1|0|0|0|3|-1|1|0|27.5|1|1|1|0|1|1|1
13671308|M|32|178|-1|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|1
1124177|M|52|178|0|-1|0|-1|1|2|0|0|3|-1|-1|0|26.666666666666668|-1|1|1|1|0|1|1
35933599|M|31|173|0|1|1|-1|0|1|0|-1|1|1|0|0|50.0|-1|-1|0|0|0|0|3
15873978|M|28|175|-1|0|1|1|1|2|0|0|-1|0|1|0|21.666666666666668|1|0|0|0|1|1|3
2182216|M|36|172|-1|0|1|1|1|0|0|0|1|0|0|0|32.5|0|0|0|0|0|0|3
36332573|M|26|188|-1|0|1|-1|0|0|1|0|-1|0|1|-1|23.333333333333332|1|0|0|0|0|1|3
2101664|M|50|180|0|1|1|1|1|0|0|0|0|0|0|0|26.666666666666668|0|0|1|0|0|0|3
3469833|M|40|170|0|0|1|-1|0|0|1|0|3|0|0|1|32.5|0|0|0|0|0|0|0
11513085|M|35|171|2|1|1|-1|0|0|0|0|1|0|0|1|31.0|0|-1|0|0|0|0|4
10777295|M|30|174|-1|-1|1|-1|0|2|0|0|-4|0|1|-1|-1.0|1|1|0|0|0|0|1
2617359|M|36|174|0|0|1|-1|1|0|0|0|3|-1|1|1|24.666666666666668|-1|1|0|0|0|0|1
18269053|M|31|170|0|0|1|-1|1|0|0|0|-4|0|0|0|-1.0|0|0|0|0|0|0|0
5139193|M|34|174|0|1|1|0|0|0|1|-1|-1|-1|1|0|21.666666666666668|0|0|0|0|0|0|0
30567350|M|26|183|0|0|1|-1|0|0|0|-1|-1|-1|1|0|24.333333333333332|0|0|0|0|0|0|3
14537577|M|33|172|0|0|1|0|0|0|0|0|1|0|0|0|32.5|-1|-1|0|0|0|0|3
2576955|M|37|174|-1|1|0|-1|0|0|0|0|-1|0|1|1|21.0|0|-1|0|0|1|1|4
68747546|M|36|179|-1|0|1|0|0|0|0|0|3|0|0|0|24.333333333333332|1|0|1|0|0|0|1
32701865|M|27|180|-1|0|1|0|0|2|1|0|-4|0|0|-1|21.666666666666668|0|1|0|0|0|1|1
3270215|M|29|171|-1|-1|1|-1|0|2|0|0|0|0|0|0|62.5|0|0|0|0|0|0|2
16085170|M|32|172|0|0|1|0|0|2|0|0|1|0|0|1|32.5|0|0|0|0|0|0|1
1250744|M|58|176|0|0|1|0|1|2|0|0|3|1|0|0|25.333333333333332|1|0|1|0|0|0|3
19760998|M|29|178|-1|0|1|-1|0|0|1|-1|1|0|1|0|22.666666666666668|1|1|0|0|0|0|3
12739446|M|36|177|0|0|1|1|1|0|0|0|1|0|1|0|-1.0|-1|-1|0|0|1|1|1
5269593|M|34|177|0|0|0|0|0|0|0|0|0|0|0|0|21.0|-1|1|0|0|0|0|3
3932269|M|32|172|-1|0|1|-1|0|0|0|0|1|-1|1|0|32.5|1|0|0|0|0|0|2
19436311|M|47|178|0|2|1|-1|0|0|0|0|3|0|0|1|25.0|0|0|1|1|0|0|0
21278560|M|33|171|-1|0|1|-1|1|0|0|0|-1|0|1|-1|32.0|0|1|0|0|1|1|3
3950113|M|36|178|0|1|1|1|1|2|0|0|-1|0|1|1|26.666666666666668|0|-1|0|0|1|0|1
36319760|M|38|172|-2|-1|1|-1|1|0|0|0|-1|0|1|0|30.0|0|0|1|0|0|0|0
13490781|M|44|165|-1|0|1|-1|1|2|0|0|3|1|0|1|30.0|0|-1|1|1|0|0|1
13420558|M|31|175|0|1|1|0|0|0|0|0|0|0|0|0|-1.0|-1|1|0|0|0|0|3
13449534|M|31|175|0|0|1|-1|0|0|0|0|1|0|1|0|19.333333333333332|-1|-1|0|0|0|1|1
55097592|M|26|178|0|0|1|-1|0|0|0|0|-4|0|1|0|22.666666666666668|1|1|0|0|0|0|3
32672485|M|35|180|0|1|1|-1|1|2|1|0|-1|0|1|0|26.666666666666668|1|1|0|0|1|1|1
16267385|M|44|168|-1|0|1|-1|1|0|0|0|-1|0|0|1|33.5|-1|-1|1|1|0|0|1
2688227|M|34|175|0|0|0|0|0|0|0|0|0|0|1|0|21.666666666666668|1|1|0|0|0|0|3
6940179|M|25|181|0|-1|1|1|0|0|1|0|-4|1|1|-1|24.333333333333332|0|-1|0|0|0|1|4
